ACCT_ID,RecordDate,LoanStartDate,LoanPrincipleDueDate,LoanMaturityDate,LoanOriginalAmount,LoanBalance,MonthlyPayment,LastPaidDate,TotalPaymentsCompleted,RunningMonthsPaid,TotalMonthsDelinquent,RunningMonthsDelinquent,AccountState
957176,7/9/2019,8/9/2013,10/19/2014,10/19/2018,14306.57,692.25,230.75,7/9/2019,59,10,12,0,Paid
957176,8/9/2019,8/9/2013,10/19/2014,10/19/2018,14306.57,692.25,230.75,7/9/2019,59,0,13,1,Defaulting
957176,9/9/2019,8/9/2013,10/19/2014,10/19/2018,14306.57,461.5,230.75,9/9/2019,60,1,13,0,Paid
957176,10/9/2019,8/9/2013,10/19/2014,10/19/2018,14306.57,230.75,230.75,10/9/2019,61,2,13,0,Paid
957176,11/9/2019,8/9/2013,10/19/2014,10/19/2018,14306.57,0,230.75,11/9/2019,62,3,13,0,Completed
2472026,5/30/2013,5/30/2013,1/14/2024,1/14/2027,26873.43,26873.43,164.87,5/30/2013,0,0,0,0,Opened
2472026,6/30/2013,5/30/2013,1/14/2024,1/14/2027,26873.43,26708.56,164.87,6/30/2013,1,1,0,0,Paid
2472026,7/30/2013,5/30/2013,1/14/2024,1/14/2027,26873.43,26543.69,164.87,7/30/2013,2,2,0,0,Paid
2472026,8/30/2013,5/30/2013,1/14/2024,1/14/2027,26873.43,26378.83,164.87,8/30/2013,3,3,0,0,Paid
2472026,9/30/2013,5/30/2013,1/14/2024,1/14/2027,26873.43,26213.96,164.87,9/30/2013,4,4,0,0,Paid
2472026,10/30/2013,5/30/2013,1/14/2024,1/14/2027,26873.43,26049.09,164.87,10/30/2013,5,5,0,0,Paid
2472026,11/30/2013,5/30/2013,1/14/2024,1/14/2027,26873.43,25884.22,164.87,11/30/2013,6,6,0,0,Paid
2472026,12/30/2013,5/30/2013,1/14/2024,1/14/2027,26873.43,25719.36,164.87,12/30/2013,7,7,0,0,Paid
2472026,1/30/2014,5/30/2013,1/14/2024,1/14/2027,26873.43,25554.49,164.87,1/30/2014,8,8,0,0,Paid
2472026,2/28/2014,5/30/2013,1/14/2024,1/14/2027,26873.43,25389.62,164.87,2/28/2014,9,9,0,0,Paid
2472026,3/28/2014,5/30/2013,1/14/2024,1/14/2027,26873.43,25224.75,164.87,3/28/2014,10,10,0,0,Paid
2472026,4/28/2014,5/30/2013,1/14/2024,1/14/2027,26873.43,25224.75,164.87,3/28/2014,10,0,1,1,Defaulting
2472026,5/28/2014,5/30/2013,1/14/2024,1/14/2027,26873.43,25059.89,164.87,5/28/2014,11,1,1,0,Paid
2472026,6/28/2014,5/30/2013,1/14/2024,1/14/2027,26873.43,25059.89,164.87,5/28/2014,11,0,2,1,Defaulting
2472026,7/28/2014,5/30/2013,1/14/2024,1/14/2027,26873.43,25059.89,164.87,5/28/2014,11,0,3,2,Defaulting
2472026,8/28/2014,5/30/2013,1/14/2024,1/14/2027,26873.43,25059.89,164.87,5/28/2014,11,0,4,3,Defaulting
2472026,9/28/2014,5/30/2013,1/14/2024,1/14/2027,26873.43,24895.02,164.87,9/28/2014,12,1,4,0,Paid
2472026,10/28/2014,5/30/2013,1/14/2024,1/14/2027,26873.43,24730.15,164.87,10/28/2014,13,2,4,0,Paid
2472026,11/28/2014,5/30/2013,1/14/2024,1/14/2027,26873.43,24565.28,164.87,11/28/2014,14,3,4,0,Paid
2472026,12/28/2014,5/30/2013,1/14/2024,1/14/2027,26873.43,24400.41,164.87,12/28/2014,15,4,4,0,Paid
2472026,1/28/2015,5/30/2013,1/14/2024,1/14/2027,26873.43,24400.41,164.87,12/28/2014,15,0,5,1,Defaulting
2472026,2/28/2015,5/30/2013,1/14/2024,1/14/2027,26873.43,24235.55,164.87,2/28/2015,16,1,5,0,Paid
2472026,3/28/2015,5/30/2013,1/14/2024,1/14/2027,26873.43,24070.68,164.87,3/28/2015,17,2,5,0,Paid
2472026,4/28/2015,5/30/2013,1/14/2024,1/14/2027,26873.43,23905.81,164.87,4/28/2015,18,3,5,0,Paid
2472026,5/28/2015,5/30/2013,1/14/2024,1/14/2027,26873.43,23740.94,164.87,5/28/2015,19,4,5,0,Paid
2472026,6/28/2015,5/30/2013,1/14/2024,1/14/2027,26873.43,23576.08,164.87,6/28/2015,20,5,5,0,Paid
2472026,7/28/2015,5/30/2013,1/14/2024,1/14/2027,26873.43,23411.21,164.87,7/28/2015,21,6,5,0,Paid
2472026,8/28/2015,5/30/2013,1/14/2024,1/14/2027,26873.43,23246.34,164.87,8/28/2015,22,7,5,0,Paid
2472026,9/28/2015,5/30/2013,1/14/2024,1/14/2027,26873.43,23081.47,164.87,9/28/2015,23,8,5,0,Paid
2472026,10/28/2015,5/30/2013,1/14/2024,1/14/2027,26873.43,22916.61,164.87,10/28/2015,24,9,5,0,Paid
2472026,11/28/2015,5/30/2013,1/14/2024,1/14/2027,26873.43,22751.74,164.87,11/28/2015,25,10,5,0,Paid
2472026,12/28/2015,5/30/2013,1/14/2024,1/14/2027,26873.43,22586.87,164.87,12/28/2015,26,11,5,0,Paid
2472026,1/28/2016,5/30/2013,1/14/2024,1/14/2027,26873.43,22586.87,164.87,12/28/2015,26,0,6,1,Defaulting
2472026,2/28/2016,5/30/2013,1/14/2024,1/14/2027,26873.43,22422,164.87,2/28/2016,27,1,6,0,Paid
2472026,3/28/2016,5/30/2013,1/14/2024,1/14/2027,26873.43,22257.14,164.87,3/28/2016,28,2,6,0,Paid
2472026,4/28/2016,5/30/2013,1/14/2024,1/14/2027,26873.43,22092.27,164.87,4/28/2016,29,3,6,0,Paid
2472026,5/28/2016,5/30/2013,1/14/2024,1/14/2027,26873.43,21927.4,164.87,5/28/2016,30,4,6,0,Paid
2472026,6/28/2016,5/30/2013,1/14/2024,1/14/2027,26873.43,21762.53,164.87,6/28/2016,31,5,6,0,Paid
2472026,7/28/2016,5/30/2013,1/14/2024,1/14/2027,26873.43,21597.66,164.87,7/28/2016,32,6,6,0,Paid
2472026,8/28/2016,5/30/2013,1/14/2024,1/14/2027,26873.43,21432.8,164.87,8/28/2016,33,7,6,0,Paid
2472026,9/28/2016,5/30/2013,1/14/2024,1/14/2027,26873.43,21432.8,164.87,8/28/2016,33,0,7,1,Defaulting
2472026,10/28/2016,5/30/2013,1/14/2024,1/14/2027,26873.43,21267.93,164.87,10/28/2016,34,1,7,0,Paid
2472026,11/28/2016,5/30/2013,1/14/2024,1/14/2027,26873.43,21103.06,164.87,11/28/2016,35,2,7,0,Paid
2472026,12/28/2016,5/30/2013,1/14/2024,1/14/2027,26873.43,20938.19,164.87,12/28/2016,36,3,7,0,Paid
2472026,1/28/2017,5/30/2013,1/14/2024,1/14/2027,26873.43,20938.19,164.87,12/28/2016,36,0,8,1,Defaulting
2472026,2/28/2017,5/30/2013,1/14/2024,1/14/2027,26873.43,20773.33,164.87,2/28/2017,37,1,8,0,Paid
2472026,3/28/2017,5/30/2013,1/14/2024,1/14/2027,26873.43,20608.46,164.87,3/28/2017,38,2,8,0,Paid
2472026,4/28/2017,5/30/2013,1/14/2024,1/14/2027,26873.43,20608.46,164.87,3/28/2017,38,0,9,1,Defaulting
2472026,5/28/2017,5/30/2013,1/14/2024,1/14/2027,26873.43,20443.59,164.87,5/28/2017,39,1,9,0,Paid
2472026,6/28/2017,5/30/2013,1/14/2024,1/14/2027,26873.43,20278.72,164.87,6/28/2017,40,2,9,0,Paid
2472026,7/28/2017,5/30/2013,1/14/2024,1/14/2027,26873.43,20113.86,164.87,7/28/2017,41,3,9,0,Paid
2472026,8/28/2017,5/30/2013,1/14/2024,1/14/2027,26873.43,19948.99,164.87,8/28/2017,42,4,9,0,Paid
2472026,9/28/2017,5/30/2013,1/14/2024,1/14/2027,26873.43,19784.12,164.87,9/28/2017,43,5,9,0,Paid
2472026,10/28/2017,5/30/2013,1/14/2024,1/14/2027,26873.43,19619.25,164.87,10/28/2017,44,6,9,0,Paid
2472026,11/28/2017,5/30/2013,1/14/2024,1/14/2027,26873.43,19454.38,164.87,11/28/2017,45,7,9,0,Paid
2472026,12/28/2017,5/30/2013,1/14/2024,1/14/2027,26873.43,19289.52,164.87,12/28/2017,46,8,9,0,Paid
2472026,1/28/2018,5/30/2013,1/14/2024,1/14/2027,26873.43,19124.65,164.87,1/28/2018,47,9,9,0,Paid
2472026,2/28/2018,5/30/2013,1/14/2024,1/14/2027,26873.43,18959.78,164.87,2/28/2018,48,10,9,0,Paid
2472026,3/28/2018,5/30/2013,1/14/2024,1/14/2027,26873.43,18959.78,164.87,2/28/2018,48,0,10,1,Defaulting
2472026,4/28/2018,5/30/2013,1/14/2024,1/14/2027,26873.43,18794.91,164.87,4/28/2018,49,1,10,0,Paid
2472026,5/28/2018,5/30/2013,1/14/2024,1/14/2027,26873.43,18630.05,164.87,5/28/2018,50,2,10,0,Paid
2472026,6/28/2018,5/30/2013,1/14/2024,1/14/2027,26873.43,18465.18,164.87,6/28/2018,51,3,10,0,Paid
2472026,7/28/2018,5/30/2013,1/14/2024,1/14/2027,26873.43,18465.18,164.87,6/28/2018,51,0,11,1,Defaulting
2472026,8/28/2018,5/30/2013,1/14/2024,1/14/2027,26873.43,18300.31,164.87,8/28/2018,52,1,11,0,Paid
2472026,9/28/2018,5/30/2013,1/14/2024,1/14/2027,26873.43,18135.44,164.87,9/28/2018,53,2,11,0,Paid
2472026,10/28/2018,5/30/2013,1/14/2024,1/14/2027,26873.43,17970.58,164.87,10/28/2018,54,3,11,0,Paid
2472026,11/28/2018,5/30/2013,1/14/2024,1/14/2027,26873.43,17805.71,164.87,11/28/2018,55,4,11,0,Paid
2472026,12/28/2018,5/30/2013,1/14/2024,1/14/2027,26873.43,17640.84,164.87,12/28/2018,56,5,11,0,Paid
2472026,1/28/2019,5/30/2013,1/14/2024,1/14/2027,26873.43,17475.97,164.87,1/28/2019,57,6,11,0,Paid
2472026,2/28/2019,5/30/2013,1/14/2024,1/14/2027,26873.43,17311.11,164.87,2/28/2019,58,7,11,0,Paid
2472026,3/28/2019,5/30/2013,1/14/2024,1/14/2027,26873.43,17146.24,164.87,3/28/2019,59,8,11,0,Paid
2472026,4/28/2019,5/30/2013,1/14/2024,1/14/2027,26873.43,16981.37,164.87,4/28/2019,60,9,11,0,Paid
2472026,5/28/2019,5/30/2013,1/14/2024,1/14/2027,26873.43,16816.5,164.87,5/28/2019,61,10,11,0,Paid
2472026,6/28/2019,5/30/2013,1/14/2024,1/14/2027,26873.43,16816.5,164.87,5/28/2019,61,0,12,1,Defaulting
2472026,7/28/2019,5/30/2013,1/14/2024,1/14/2027,26873.43,16651.63,164.87,7/28/2019,62,1,12,0,Paid
2472026,8/28/2019,5/30/2013,1/14/2024,1/14/2027,26873.43,16486.77,164.87,8/28/2019,63,2,12,0,Paid
2472026,9/28/2019,5/30/2013,1/14/2024,1/14/2027,26873.43,16486.77,164.87,8/28/2019,63,0,13,1,Defaulting
2472026,10/28/2019,5/30/2013,1/14/2024,1/14/2027,26873.43,16486.77,164.87,8/28/2019,63,0,14,2,Defaulting
2472026,11/28/2019,5/30/2013,1/14/2024,1/14/2027,26873.43,16321.9,164.87,11/28/2019,64,1,14,0,Paid
2472026,12/28/2019,5/30/2013,1/14/2024,1/14/2027,26873.43,16157.03,164.87,12/28/2019,65,2,14,0,Paid
2472026,1/28/2020,5/30/2013,1/14/2024,1/14/2027,26873.43,15992.16,164.87,1/28/2020,66,3,14,0,Paid
2472026,2/28/2020,5/30/2013,1/14/2024,1/14/2027,26873.43,15827.3,164.87,2/28/2020,67,4,14,0,Paid
2472026,3/28/2020,5/30/2013,1/14/2024,1/14/2027,26873.43,15662.43,164.87,3/28/2020,68,5,14,0,Paid
2472026,4/28/2020,5/30/2013,1/14/2024,1/14/2027,26873.43,15497.56,164.87,4/28/2020,69,6,14,0,Paid
2472026,5/28/2020,5/30/2013,1/14/2024,1/14/2027,26873.43,15332.69,164.87,5/28/2020,70,7,14,0,Paid
2472026,6/28/2020,5/30/2013,1/14/2024,1/14/2027,26873.43,15167.83,164.87,6/28/2020,71,8,14,0,Paid
2472026,7/28/2020,5/30/2013,1/14/2024,1/14/2027,26873.43,15002.96,164.87,7/28/2020,72,9,14,0,Paid
2472026,8/28/2020,5/30/2013,1/14/2024,1/14/2027,26873.43,15002.96,164.87,7/28/2020,72,0,15,1,Defaulting
2472026,9/28/2020,5/30/2013,1/14/2024,1/14/2027,26873.43,14838.09,164.87,9/28/2020,73,1,15,0,Paid
2472026,10/28/2020,5/30/2013,1/14/2024,1/14/2027,26873.43,14838.09,164.87,9/28/2020,73,0,16,1,Defaulting
2472026,11/28/2020,5/30/2013,1/14/2024,1/14/2027,26873.43,14673.22,164.87,11/28/2020,74,1,16,0,Paid
2472026,12/28/2020,5/30/2013,1/14/2024,1/14/2027,26873.43,14508.35,164.87,12/28/2020,75,2,16,0,Paid
2472026,1/28/2021,5/30/2013,1/14/2024,1/14/2027,26873.43,14343.49,164.87,1/28/2021,76,3,16,0,Paid
2472026,2/28/2021,5/30/2013,1/14/2024,1/14/2027,26873.43,14178.62,164.87,2/28/2021,77,4,16,0,Paid
2472026,3/28/2021,5/30/2013,1/14/2024,1/14/2027,26873.43,14178.62,164.87,2/28/2021,77,0,17,1,Defaulting
2472026,4/28/2021,5/30/2013,1/14/2024,1/14/2027,26873.43,14013.75,164.87,4/28/2021,78,1,17,0,Paid
2472026,5/28/2021,5/30/2013,1/14/2024,1/14/2027,26873.43,13848.88,164.87,5/28/2021,79,2,17,0,Paid
2472026,6/28/2021,5/30/2013,1/14/2024,1/14/2027,26873.43,13684.02,164.87,6/28/2021,80,3,17,0,Paid
2472026,7/28/2021,5/30/2013,1/14/2024,1/14/2027,26873.43,13519.15,164.87,7/28/2021,81,4,17,0,Paid
2472026,8/28/2021,5/30/2013,1/14/2024,1/14/2027,26873.43,13354.28,164.87,8/28/2021,82,5,17,0,Paid
2472026,9/28/2021,5/30/2013,1/14/2024,1/14/2027,26873.43,13189.41,164.87,9/28/2021,83,6,17,0,Paid
2472026,10/28/2021,5/30/2013,1/14/2024,1/14/2027,26873.43,13024.55,164.87,10/28/2021,84,7,17,0,Paid
2472026,11/28/2021,5/30/2013,1/14/2024,1/14/2027,26873.43,13024.55,164.87,10/28/2021,84,0,18,1,Defaulting
2472026,12/28/2021,5/30/2013,1/14/2024,1/14/2027,26873.43,12859.68,164.87,12/28/2021,85,1,18,0,Paid
833343,2/27/2020,2/27/2020,2/20/2028,2/20/2029,38594.21,38594.21,360.69,2/27/2020,0,0,0,0,Opened
833343,3/27/2020,2/27/2020,2/20/2028,2/20/2029,38594.21,38594.21,360.69,2/27/2020,0,0,1,1,Defaulting
833343,4/27/2020,2/27/2020,2/20/2028,2/20/2029,38594.21,38594.21,360.69,2/27/2020,0,0,2,2,Defaulting
833343,5/27/2020,2/27/2020,2/20/2028,2/20/2029,38594.21,38233.52,360.69,5/27/2020,1,1,2,0,Paid
833343,6/27/2020,2/27/2020,2/20/2028,2/20/2029,38594.21,37872.82,360.69,6/27/2020,2,2,2,0,Paid
833343,7/27/2020,2/27/2020,2/20/2028,2/20/2029,38594.21,37512.13,360.69,7/27/2020,3,3,2,0,Paid
833343,8/27/2020,2/27/2020,2/20/2028,2/20/2029,38594.21,37151.44,360.69,8/27/2020,4,4,2,0,Paid
833343,9/27/2020,2/27/2020,2/20/2028,2/20/2029,38594.21,37151.44,360.69,8/27/2020,4,0,3,1,Defaulting
833343,10/27/2020,2/27/2020,2/20/2028,2/20/2029,38594.21,36790.74,360.69,10/27/2020,5,1,3,0,Paid
833343,11/27/2020,2/27/2020,2/20/2028,2/20/2029,38594.21,36430.05,360.69,11/27/2020,6,2,3,0,Paid
833343,12/27/2020,2/27/2020,2/20/2028,2/20/2029,38594.21,36069.36,360.69,12/27/2020,7,3,3,0,Paid
833343,1/27/2021,2/27/2020,2/20/2028,2/20/2029,38594.21,35708.66,360.69,1/27/2021,8,4,3,0,Paid
833343,2/27/2021,2/27/2020,2/20/2028,2/20/2029,38594.21,35347.97,360.69,2/27/2021,9,5,3,0,Paid
833343,3/27/2021,2/27/2020,2/20/2028,2/20/2029,38594.21,34987.27,360.69,3/27/2021,10,6,3,0,Paid
833343,4/27/2021,2/27/2020,2/20/2028,2/20/2029,38594.21,34626.58,360.69,4/27/2021,11,7,3,0,Paid
833343,5/27/2021,2/27/2020,2/20/2028,2/20/2029,38594.21,34265.89,360.69,5/27/2021,12,8,3,0,Paid
833343,6/27/2021,2/27/2020,2/20/2028,2/20/2029,38594.21,34265.89,360.69,5/27/2021,12,0,4,1,Defaulting
833343,7/27/2021,2/27/2020,2/20/2028,2/20/2029,38594.21,33905.19,360.69,7/27/2021,13,1,4,0,Paid
833343,8/27/2021,2/27/2020,2/20/2028,2/20/2029,38594.21,33544.5,360.69,8/27/2021,14,2,4,0,Paid
833343,9/27/2021,2/27/2020,2/20/2028,2/20/2029,38594.21,33183.81,360.69,9/27/2021,15,3,4,0,Paid
833343,10/27/2021,2/27/2020,2/20/2028,2/20/2029,38594.21,32823.11,360.69,10/27/2021,16,4,4,0,Paid
833343,11/27/2021,2/27/2020,2/20/2028,2/20/2029,38594.21,32462.42,360.69,11/27/2021,17,5,4,0,Paid
833343,12/27/2021,2/27/2020,2/20/2028,2/20/2029,38594.21,32462.42,360.69,11/27/2021,17,0,5,1,Defaulting
7062895,6/18/2012,6/18/2012,7/31/2013,7/31/2014,66272.97,66272.97,2650.92,6/18/2012,0,0,0,0,Opened
7062895,7/18/2012,6/18/2012,7/31/2013,7/31/2014,66272.97,63622.05,2650.92,7/18/2012,1,1,0,0,Paid
7062895,8/18/2012,6/18/2012,7/31/2013,7/31/2014,66272.97,60971.13,2650.92,8/18/2012,2,2,0,0,Paid
7062895,9/18/2012,6/18/2012,7/31/2013,7/31/2014,66272.97,60971.13,2650.92,8/18/2012,2,0,1,1,Defaulting
7062895,10/18/2012,6/18/2012,7/31/2013,7/31/2014,66272.97,60971.13,2650.92,8/18/2012,2,0,2,2,Defaulting
7062895,11/18/2012,6/18/2012,7/31/2013,7/31/2014,66272.97,58320.21,2650.92,11/18/2012,3,1,2,0,Paid
7062895,12/18/2012,6/18/2012,7/31/2013,7/31/2014,66272.97,55669.29,2650.92,12/18/2012,4,2,2,0,Paid
7062895,1/18/2013,6/18/2012,7/31/2013,7/31/2014,66272.97,53018.38,2650.92,1/18/2013,5,3,2,0,Paid
7062895,2/18/2013,6/18/2012,7/31/2013,7/31/2014,66272.97,50367.46,2650.92,2/18/2013,6,4,2,0,Paid
7062895,3/18/2013,6/18/2012,7/31/2013,7/31/2014,66272.97,47716.54,2650.92,3/18/2013,7,5,2,0,Paid
7062895,4/18/2013,6/18/2012,7/31/2013,7/31/2014,66272.97,47716.54,2650.92,3/18/2013,7,0,3,1,Defaulting
7062895,5/18/2013,6/18/2012,7/31/2013,7/31/2014,66272.97,45065.62,2650.92,5/18/2013,8,1,3,0,Paid
7062895,6/18/2013,6/18/2012,7/31/2013,7/31/2014,66272.97,42414.7,2650.92,6/18/2013,9,2,3,0,Paid
7062895,7/18/2013,6/18/2012,7/31/2013,7/31/2014,66272.97,39763.78,2650.92,7/18/2013,10,3,3,0,Paid
7062895,8/18/2013,6/18/2012,7/31/2013,7/31/2014,66272.97,37112.86,2650.92,8/18/2013,11,4,3,0,Paid
7062895,9/18/2013,6/18/2012,7/31/2013,7/31/2014,66272.97,34461.94,2650.92,9/18/2013,12,5,3,0,Paid
7062895,10/18/2013,6/18/2012,7/31/2013,7/31/2014,66272.97,31811.03,2650.92,10/18/2013,13,6,3,0,Paid
7062895,11/18/2013,6/18/2012,7/31/2013,7/31/2014,66272.97,29160.11,2650.92,11/18/2013,14,7,3,0,Paid
7062895,12/18/2013,6/18/2012,7/31/2013,7/31/2014,66272.97,26509.19,2650.92,12/18/2013,15,8,3,0,Paid
7062895,1/18/2014,6/18/2012,7/31/2013,7/31/2014,66272.97,23858.27,2650.92,1/18/2014,16,9,3,0,Paid
7062895,2/18/2014,6/18/2012,7/31/2013,7/31/2014,66272.97,21207.35,2650.92,2/18/2014,17,10,3,0,Paid
7062895,3/18/2014,6/18/2012,7/31/2013,7/31/2014,66272.97,18556.43,2650.92,3/18/2014,18,11,3,0,Paid
7062895,4/18/2014,6/18/2012,7/31/2013,7/31/2014,66272.97,15905.51,2650.92,4/18/2014,19,12,3,0,Paid
7062895,5/18/2014,6/18/2012,7/31/2013,7/31/2014,66272.97,15905.51,2650.92,4/18/2014,19,0,4,1,Defaulting
7062895,6/18/2014,6/18/2012,7/31/2013,7/31/2014,66272.97,13254.59,2650.92,6/18/2014,20,1,4,0,Paid
7062895,7/18/2014,6/18/2012,7/31/2013,7/31/2014,66272.97,13254.59,2650.92,6/18/2014,20,0,5,1,Defaulting
7062895,8/18/2014,6/18/2012,7/31/2013,7/31/2014,66272.97,10603.68,2650.92,8/18/2014,21,1,5,0,Paid
7062895,9/18/2014,6/18/2012,7/31/2013,7/31/2014,66272.97,7952.76,2650.92,9/18/2014,22,2,5,0,Paid
7062895,10/18/2014,6/18/2012,7/31/2013,7/31/2014,66272.97,5301.84,2650.92,10/18/2014,23,3,5,0,Paid
7062895,11/18/2014,6/18/2012,7/31/2013,7/31/2014,66272.97,2650.92,2650.92,11/18/2014,24,4,5,0,Paid
7062895,12/18/2014,6/18/2012,7/31/2013,7/31/2014,66272.97,0,2650.92,12/18/2014,25,5,5,0,Paid
7062895,1/18/2015,6/18/2012,7/31/2013,7/31/2014,66272.97,0,2650.92,1/18/2015,26,6,5,0,Completed
5958017,4/23/2010,4/23/2010,4/11/2028,4/11/2031,14002.77,14002.77,55.79,4/23/2010,0,0,0,0,Opened
5958017,5/23/2010,4/23/2010,4/11/2028,4/11/2031,14002.77,13946.98,55.79,5/23/2010,1,1,0,0,Paid
5958017,6/23/2010,4/23/2010,4/11/2028,4/11/2031,14002.77,13891.19,55.79,6/23/2010,2,2,0,0,Paid
5958017,7/23/2010,4/23/2010,4/11/2028,4/11/2031,14002.77,13835.41,55.79,7/23/2010,3,3,0,0,Paid
5958017,8/23/2010,4/23/2010,4/11/2028,4/11/2031,14002.77,13779.62,55.79,8/23/2010,4,4,0,0,Paid
5958017,9/23/2010,4/23/2010,4/11/2028,4/11/2031,14002.77,13779.62,55.79,8/23/2010,4,0,1,1,Defaulting
5958017,10/23/2010,4/23/2010,4/11/2028,4/11/2031,14002.77,13723.83,55.79,10/23/2010,5,1,1,0,Paid
5958017,11/23/2010,4/23/2010,4/11/2028,4/11/2031,14002.77,13668.04,55.79,11/23/2010,6,2,1,0,Paid
5958017,12/23/2010,4/23/2010,4/11/2028,4/11/2031,14002.77,13612.25,55.79,12/23/2010,7,3,1,0,Paid
5958017,1/23/2011,4/23/2010,4/11/2028,4/11/2031,14002.77,13556.47,55.79,1/23/2011,8,4,1,0,Paid
5958017,2/23/2011,4/23/2010,4/11/2028,4/11/2031,14002.77,13500.68,55.79,2/23/2011,9,5,1,0,Paid
5958017,3/23/2011,4/23/2010,4/11/2028,4/11/2031,14002.77,13444.89,55.79,3/23/2011,10,6,1,0,Paid
5958017,4/23/2011,4/23/2010,4/11/2028,4/11/2031,14002.77,13389.1,55.79,4/23/2011,11,7,1,0,Paid
5958017,5/23/2011,4/23/2010,4/11/2028,4/11/2031,14002.77,13389.1,55.79,4/23/2011,11,0,2,1,Defaulting
5958017,6/23/2011,4/23/2010,4/11/2028,4/11/2031,14002.77,13389.1,55.79,4/23/2011,11,0,3,2,Defaulting
5958017,7/23/2011,4/23/2010,4/11/2028,4/11/2031,14002.77,13333.31,55.79,7/23/2011,12,1,3,0,Paid
5958017,8/23/2011,4/23/2010,4/11/2028,4/11/2031,14002.77,13333.31,55.79,7/23/2011,12,0,4,1,Defaulting
5958017,9/23/2011,4/23/2010,4/11/2028,4/11/2031,14002.77,13277.53,55.79,9/23/2011,13,1,4,0,Paid
5958017,10/23/2011,4/23/2010,4/11/2028,4/11/2031,14002.77,13221.74,55.79,10/23/2011,14,2,4,0,Paid
5958017,11/23/2011,4/23/2010,4/11/2028,4/11/2031,14002.77,13165.95,55.79,11/23/2011,15,3,4,0,Paid
5958017,12/23/2011,4/23/2010,4/11/2028,4/11/2031,14002.77,13110.16,55.79,12/23/2011,16,4,4,0,Paid
5958017,1/23/2012,4/23/2010,4/11/2028,4/11/2031,14002.77,13054.38,55.79,1/23/2012,17,5,4,0,Paid
5958017,2/23/2012,4/23/2010,4/11/2028,4/11/2031,14002.77,12998.59,55.79,2/23/2012,18,6,4,0,Paid
5958017,3/23/2012,4/23/2010,4/11/2028,4/11/2031,14002.77,12942.8,55.79,3/23/2012,19,7,4,0,Paid
5958017,4/23/2012,4/23/2010,4/11/2028,4/11/2031,14002.77,12887.01,55.79,4/23/2012,20,8,4,0,Paid
5958017,5/23/2012,4/23/2010,4/11/2028,4/11/2031,14002.77,12831.22,55.79,5/23/2012,21,9,4,0,Paid
5958017,6/23/2012,4/23/2010,4/11/2028,4/11/2031,14002.77,12831.22,55.79,5/23/2012,21,0,5,1,Defaulting
5958017,7/23/2012,4/23/2010,4/11/2028,4/11/2031,14002.77,12775.44,55.79,7/23/2012,22,1,5,0,Paid
5958017,8/23/2012,4/23/2010,4/11/2028,4/11/2031,14002.77,12719.65,55.79,8/23/2012,23,2,5,0,Paid
5958017,9/23/2012,4/23/2010,4/11/2028,4/11/2031,14002.77,12663.86,55.79,9/23/2012,24,3,5,0,Paid
5958017,10/23/2012,4/23/2010,4/11/2028,4/11/2031,14002.77,12608.07,55.79,10/23/2012,25,4,5,0,Paid
5958017,11/23/2012,4/23/2010,4/11/2028,4/11/2031,14002.77,12552.28,55.79,11/23/2012,26,5,5,0,Paid
5958017,12/23/2012,4/23/2010,4/11/2028,4/11/2031,14002.77,12496.5,55.79,12/23/2012,27,6,5,0,Paid
5958017,1/23/2013,4/23/2010,4/11/2028,4/11/2031,14002.77,12440.71,55.79,1/23/2013,28,7,5,0,Paid
5958017,2/23/2013,4/23/2010,4/11/2028,4/11/2031,14002.77,12440.71,55.79,1/23/2013,28,0,6,1,Defaulting
5958017,3/23/2013,4/23/2010,4/11/2028,4/11/2031,14002.77,12384.92,55.79,3/23/2013,29,1,6,0,Paid
5958017,4/23/2013,4/23/2010,4/11/2028,4/11/2031,14002.77,12384.92,55.79,3/23/2013,29,0,7,1,Defaulting
5958017,5/23/2013,4/23/2010,4/11/2028,4/11/2031,14002.77,12329.13,55.79,5/23/2013,30,1,7,0,Paid
5958017,6/23/2013,4/23/2010,4/11/2028,4/11/2031,14002.77,12329.13,55.79,5/23/2013,30,0,8,1,Defaulting
5958017,7/23/2013,4/23/2010,4/11/2028,4/11/2031,14002.77,12273.34,55.79,7/23/2013,31,1,8,0,Paid
5958017,8/23/2013,4/23/2010,4/11/2028,4/11/2031,14002.77,12273.34,55.79,7/23/2013,31,0,9,1,Defaulting
5958017,9/23/2013,4/23/2010,4/11/2028,4/11/2031,14002.77,12217.56,55.79,9/23/2013,32,1,9,0,Paid
5958017,10/23/2013,4/23/2010,4/11/2028,4/11/2031,14002.77,12161.77,55.79,10/23/2013,33,2,9,0,Paid
5958017,11/23/2013,4/23/2010,4/11/2028,4/11/2031,14002.77,12105.98,55.79,11/23/2013,34,3,9,0,Paid
5958017,12/23/2013,4/23/2010,4/11/2028,4/11/2031,14002.77,12050.19,55.79,12/23/2013,35,4,9,0,Paid
5958017,1/23/2014,4/23/2010,4/11/2028,4/11/2031,14002.77,11994.4,55.79,1/23/2014,36,5,9,0,Paid
5958017,2/23/2014,4/23/2010,4/11/2028,4/11/2031,14002.77,11938.62,55.79,2/23/2014,37,6,9,0,Paid
5958017,3/23/2014,4/23/2010,4/11/2028,4/11/2031,14002.77,11882.83,55.79,3/23/2014,38,7,9,0,Paid
